class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,5304,-1,206,152,0,0,0,0,0,0,4460,93364,188660,26788,38,0,149390,0,48,0,0,0,290568,258048,55364,21488,0,0,0,0,264,356,0,0,0,0,0,43888,189626,16862,62934,0,554,144,146,308,130172,181738,246,2,0,0,121476,104908,37762,19482,8862,5280,5430,10110,0,0,346050,604,718,58,0,149390,4342,29056,25986,-1,-1,-1,-1,-1,-1,-1,-1,54380,5304.83,346050,346050,345424,1451.0,132,33722,344740,313310,1209600,8926,0,6,0,275194.56,0,37775.04,0,0,0,0,1210,69096,98388,130366,13052,960,228,10,44,48,346050,-1,724,72,622,11932,9130,75848,208344,6426,212,0,472,1706,268664,73722,30,638,0,0,278090,282,134,0,0,0,0,0,0,0,0,2352,3214,656,0,0,13394,2106,16300,1782,0,0,0,0,816640,235.76,236,40096,44444,26500,13520,30066,80280,17908,17888,40468,2140,0,0
neg,3702,0,36,-1,0,0,0,0,0,0,0,0,0,0,0,0,133024,0,104,0,0,0,312882,281154,100490,11598,0,0,0,0,18,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413634,78,130,78,0,133024,2592,77578,22230,-1,-1,-1,-1,-1,-1,-1,-1,98140,3701.76,413634,413634,212,0,0,39762,411140,0,1209600,5542,-1,-1,-1,190322.88,49853.76,33149.76,0,0,0,0,0,0,0,0,0,0,0,0,-1,24,413634,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,564,208,0,0,1250,97752,0,0,0,0,2182,0,0,0,0,0,0,0,0,0,0,0,2,2701720,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,14,0,44,28,0,0,0,0,0,0,12,3876,4400,0,0,0,1366,0,0,0,0,0,19668,17230,7164,1246,0,0,0,0,6,26,0,0,0,0,0,0,0,1186,7102,0,148,68,112,1152,144,1570,5094,0,0,0,6558,500,146,86,128,176,484,58,12,140,26846,0,0,10,0,1366,202,3704,3426,-1,-1,-1,-1,-1,-1,-1,-1,6920,14.03,26846,26846,28052,30,0,2616,26660,8348,1209600,390,2,2,0,2518.08,0,4604.16,4,32,0,0,0,2608,4322,640,716,2,0,0,0,0,26846,0,1258,18,22,76,102,2284,4374,154,0,0,40,58,3196,38,0,4,0,0,3206,88,64,0,0,0,0,0,0,0,0,266,0,0,0,0,28,28,5700,568,0,14,0,0,0,0.9,64,6010,1850,256,72,90,8,2,0,0,0,0,0
neg,42010,-1,150,92,0,0,0,0,0,0,424,145582,1837092,520826,41872,1140,1331628,0,178,0,0,0,2272350,1994092,478514,227676,0,0,858,0,252,100,0,0,0,0,0,134298,831270,1040592,540776,0,2916,1974,5612,13194,123632,2399200,408,0,0,0,661896,712830,222822,160886,129750,122676,149080,386798,198,0,2751166,60,54,206,0,1331628,36276,274404,202236,210720,214920,-1,-1,-1,-1,-1,-1,48580,42010.08,2751166,2751166,2744690,19245.0,2720,30026,327600,2546936,1209600,69570,0,80,0,2266064.64,0,279476.16,36,732,0,0,0,5092,660234,1512976,347544,17624,3260,206,126,266,2751166,-1,3248,360,120736,105234,219284,1697700,390286,9988,96,4,198,292,2239714,60596,0,232,0,0,2284136,1268,302,0,0,0,0,0,0,0,0,19200,31002,5652,0,0,47058,10732,32860,8422,351192,1754,0,0,2430720,892.94,906,294884,432438,311844,143334,304578,240256,309976,196536,291928,21162,0,0
neg,61656,-1,0,-1,0,0,0,0,0,0,2758,234754,4183430,2138806,108798,0,2998168,0,42,0,0,0,5622106,4788546,2278006,675724,0,0,0,0,0,0,0,0,0,0,0,9526,886420,1722208,4050392,0,10372,8844,31422,61648,764296,5788702,3240,22,0,0,4558518,726708,348788,220896,184310,242140,350684,36502,0,0,7901590,0,20,110,1042,2998168,127068,1332570,935412,345680,262820,316140,411980,319180,415100,-1,-1,190020,61657.0,7901590,7901590,7797558,22280,698690,52868,626280,6668546,1209600,0,-1,-1,-1,4453118.4,0,2201681.28,0,0,0,0,0,16810,1591698,3735566,1221684,90386,12252,150,-1,0,7901590,-1,8148,1504,940954,1407424,577146,3060830,631172,10812,450,30106,-1,-1,-1,-1,-1,-1,-1,-1,-1,8888,792,0,0,0,0,0,0,0,0,63038,60098,10002,0,0,235794,36662,8683100,1753430,0,0,0,0,1657020,4064.3,4036,2305004,1795820,582274,281530,510482,359656,281150,180354,351250,21026,0,0
neg,48930,-1,432,394,0,0,0,0,0,0,336,194604,2136542,932604,34502,450,1364338,0,0,0,0,0,2827010,2308914,628764,438390,0,0,0,0,580,286,0,0,0,0,0,18282,1160364,1900016,220376,0,2632,1720,2304,81120,2414248,771936,25078,0,0,0,1096154,754920,286526,222636,223990,347300,367512,0,0,0,3456468,0,62,4968,10,1364338,39320,266068,360316,199260,226540,-1,-1,-1,-1,-1,-1,195660,48930.23,3456468,3456468,3449150,22015.0,4696,98084,1029340,3299038,1209600,105032,2,52,0,2845178.88,0,451501.44,0,0,0,0,0,16508,573704,1452904,1116766,126894,10636,1626,8,14,3456468,-1,5138,678,45022,247752,150398,1989108,836966,23838,138,0,644,932,2801204,577456,0,230,0,54,2868086,2920,396,0,0,0,0,0,0,0,0,24860,35274,5942,0,0,90712,15138,197040,33506,0,0,0,0,648070,1324.14,1512,475722,707960,424226,187970,368414,361966,253794,203368,281692,33926,0,0
neg,77246,-1,-1,-1,-1,-1,0,0,0,0,68,640102,3700158,804424,13812,0,1817668,0,0,-1,0,0,4210148,3624506,1212310,544344,-1,0,0,0,-1,-1,0,0,0,0,0,615254,2739930,1134930,668450,0,7102,6602,6442,10074,1674854,3453462,28,0,0,0,2162660,812990,441364,338824,313586,367132,623856,98152,0,0,5423642,-1,-1,-1,-1,1817668,64238,725474,482104,259380,299720,250180,233600,0,0,0,0,147900,77245.6,5423642,5423642,-1,32478,-1,-1,567500,-1,1209600,-1,-1,-1,-1,4633962.24,0,519105.6,-1,-1,0,0,0,188512,2548736,2192514,192878,28074,7172,678,-1,-1,5423642,-1,7412,974,295426,162350,568664,3853936,264904,4898,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35290,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,540142,910370,720020,442656,1501968,976032,47504,6270,13572,30,-1,na
neg,10,0,2130706438,12,0,0,0,0,0,0,2498,7960,1864,0,0,0,4742,0,24,0,36,80,25492,21102,15752,844,0,0,0,0,32,98,0,0,0,0,0,0,0,0,12322,0,728,394,516,1418,1826,2582,4858,0,0,0,7922,2302,700,276,158,228,452,112,56,116,41324,0,2,10,0,4742,354,12512,3210,-1,-1,-1,-1,-1,-1,-1,-1,15360,9.2,41324,41324,41840,44,60,3726,40940,12404,1209600,914,2,4,0,7563.84,0,3771.84,24,64,0,0,918,7488,2676,1162,74,4,0,0,0,10,41324,0,1188,20,34,250,488,1664,7390,1256,32,0,8,284,8466,1272,0,14,0,0,9278,104,84,0,0,0,0,0,0,0,0,336,0,0,0,0,264,86,36080,3656,0,0,0,0,0,1.34,590,5462,4296,584,144,218,1382,230,6,0,0,0,0
neg,240,-1,-1,-1,0,0,0,0,0,0,280,8558,22222,2534,0,0,14480,0,0,-1,0,0,30076,23044,18550,2360,0,0,0,0,0,0,0,0,0,0,0,0,13032,5254,15308,0,3246,264,250,226,5472,24136,0,0,0,0,26424,4788,912,448,104,52,250,616,0,0,48682,16,26,64,20,14480,628,12716,5786,0,0,0,0,0,0,0,0,18040,240.34,48682,48682,-1,85.0,4528,-1,48200,-1,1209600,0,-1,-1,-1,18091.2,0,12237.12,-1,-1,4,32,24,2000,19944,9354,2116,102,18,0,-1,0,48682,-1,3218,18,918,4646,2600,12332,9234,628,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,86,24,-1,-1,-1,-1,-1,-1,-1,-1,520,184,42,0,0,1036,224,44060,18328,0,0,0,0,-1,-1,-1,15878,7084,2530,2176,3198,1426,844,314,144,0,0,0
neg,40,8,0,-1,0,0,0,0,0,1104,8240,21172,9102,0,0,0,10540,0,0,0,1936,4860,24254,17512,16652,2304,0,0,0,0,0,0,0,0,0,0,0,0,0,2964,36654,0,2748,2828,3082,318,368,11432,16542,2294,0,6,37130,1052,440,156,592,102,142,4,0,0,42918,0,0,0,0,10540,512,7082,9424,-1,-1,-1,-1,-1,-1,-1,-1,16000,39.29,42918,42918,39302,70,0,3892,42180,28970,1209600,0,-1,-1,-1,7000.32,3641.28,28114.56,16,66,0,876,6714,10212,20872,748,196,0,0,0,-1,0,42918,0,1452,52,120,3392,7262,13250,11448,2566,76,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,2,0,0,0,0,0,0,0,0,680,0,0,0,0,12,4,2140,214,0,0,0,0,0,332.92,172,32908,5694,558,110,90,82,72,104,0,0,0,0
neg,78236,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2280400,1808,0,0,46,266,4612664,3878090,984336,673028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5597524,0,0,0,0,2280400,74024,530850,448878,203540,184240,194100,282000,-1,-1,-1,-1,113720,78236.03,5597524,5597524,4282,0,0,70568,752500,0,1209600,4,0,0,0,4343883.84,0,1004755.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5597524,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,0,0,0,0,38262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,39972,-1,474,422,0,0,0,0,0,0,9994,826784,1925132,357538,29334,2678,1460310,0,0,0,0,0,2821854,2469554,717194,289010,0,0,58,0,1044,202,0,0,0,0,0,47190,1806194,768584,529492,0,4854,468,814,29342,2001514,1110326,4142,0,0,0,1121532,770526,231774,190966,177490,173854,216770,249844,18704,0,3539452,28,114,486,2,1460310,34770,451442,262370,174300,262940,-1,-1,-1,-1,-1,-1,274100,39972.88,3539452,3539452,3529786,20306,288,107938,1114320,3151460,1209600,83806,0,130,0,2623068.48,0,523091.52,0,0,0,0,0,93638,1232660,1607384,201672,13150,2888,68,0,4,3539452,-1,7174,446,76874,315912,195820,1962372,574866,17868,128,0,684,598,2526810,45472,54,62,0,0,2669574,2328,114,0,0,0,0,0,0,0,0,18326,48988,8086,0,0,95576,12220,605060,64334,3337986,31914,0,0,38971910,1075.22,1094,549834,696774,551876,265494,596406,405368,76472,9130,106,0,0,0
neg,149852,-1,316,298,0,0,0,0,22446,815812,4497634,4134422,1148772,169834,12494,838,4171976,0,0,0,385292,552962,9148074,8442312,2037454,875384,2,0,0,0,1382,1298,0,0,0,0,0,0,160962,2380532,8260758,0,6952,6906,15522,35902,3871118,6865852,0,0,0,0,3253654,3946154,1900624,741522,342630,203338,149074,162068,93282,9906,11572132,7806,14832,6158,2,4171976,119542,930802,1104160,204060,202020,186680,215160,221560,196560,229940,232320,105800,149852.5,11572132,11572132,11554322,51336,9518,57770,671320,10802252,1209600,246898,2,172,0,8066541.12,598864.32,2128996.8,132,2410,12448,243612,1968754,5457756,2371536,675006,66312,6486,342,0,206,218,11572132,-1,6912,1370,1649976,810210,8026592,307036,156,0,0,0,198,2164,5643872,3940710,0,1476,0,0,8147594,13884,5356,0,0,7390,601448,0,0,0,0,63050,21436,6038,13358136,2024162,272844,35610,48836580,5174360,6787250,62820,0,0,0,2607.92,3362,2796050,1383026,957002,484980,1377106,409172,698714,2670484,25718,0,0,0
neg,52872,-1,142,132,0,0,0,0,0,0,5500,1224758,1698624,128432,3982,48,1483826,0,0,0,0,0,2838596,2530438,416408,236908,0,0,0,0,394,162,0,0,0,0,0,0,1062476,1990768,8100,0,1794,306,670,45128,2114740,898438,268,0,0,0,755620,836386,229050,233358,251662,241654,273730,239112,772,0,3255604,104,76,182,40,1483826,35386,243738,171496,147900,154560,-1,-1,-1,-1,-1,-1,107940,52871.93,3255604,3255604,3243874,21821.0,38506,79188,827260,3061344,1209600,68922,0,112,0,2730921.6,0,328773.12,0,0,0,0,0,211236,1726662,1048090,65188,8046,2112,10,150,158,3255604,-1,3520,396,1188,144638,94352,1725354,1064384,27356,156,0,230,1150,1017998,14740,0,3284,0,72,2754726,1724,204,0,0,0,0,0,0,0,0,18344,32534,7922,0,0,121430,15514,3773160,694812,0,0,0,0,229100,1043.82,1178,343086,362802,338230,203610,418868,392472,399434,286732,312474,3636,0,0
neg,4,0,72,38,0,0,0,0,0,0,18,3106,5056,0,0,0,3750,0,38,0,0,0,17324,14634,9870,486,0,0,0,0,32,6,0,0,0,0,0,0,0,0,8180,0,1294,4,6,12,28,6836,0,0,0,0,6028,614,388,148,704,184,96,18,0,0,27234,0,2,0,0,3750,228,7592,2262,-1,-1,-1,-1,-1,-1,-1,-1,9640,3.38,27234,27234,27442,33.0,724,2564,27040,8224,1209600,400,0,4,0,4274.88,0,2729.28,4,20,0,0,0,248,7272,394,162,104,0,0,4,10,27234,0,1284,14,20,400,670,1368,2840,1496,88,0,78,10,2542,52,0,0,0,0,4684,56,316,0,0,0,0,0,0,0,0,186,20,2,2448,718,56,30,4020,1476,2060,30,0,0,0,92.8,48,4150,3234,328,64,120,60,110,114,0,0,0,0
neg,1724,-1,12,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62748,0,80,0,800,1722,145208,127490,32916,9052,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,179048,130,166,38,28,62748,2202,17882,14888,-1,-1,-1,-1,-1,-1,-1,-1,31880,1724.08,179048,179048,177712,692,7338,17234,177900,135552,1209600,0,-1,-1,-1,99124.8,0,35294.4,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,179048,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,302,80,0,0,0,0,0,0,0,0,1430,288,80,0,0,1980,276,138840,20800,0,0,0,0,724090,347.84,260,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
neg,38064,-1,472,362,0,0,0,0,0,1524,53344,971722,1897546,191292,4120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060,352,0,0,0,0,0,7850,922694,477236,1711768,0,3220,848,1302,3036,890994,2191962,28186,0,0,0,1240482,964492,356822,198526,122680,96050,128966,11530,0,0,0,0,866,180,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,38064.06,0,0,3378532,10364,119898,0,0,3119548,1209600,99666,0,178,0,2483466.24,0,630593.28,0,0,0,0,11746,244826,1566962,1035378,223378,31340,5634,284,144,160,0,-1,8200,974,4532,299476,257874,1793880,738888,15722,2,0,754,956,2322384,57576,10,6036,0,0,2521314,3716,736,0,0,0,0,0,0,0,0,0,24520,4426,0,0,103384,17542,524480,146028,0,0,0,0,1059820,1694.58,2560,664638,638116,517978,248582,483766,328780,136396,48624,51502,1166,0,0
neg,32528,-1,942,838,0,0,0,0,0,0,1350,190200,1541580,394366,19138,108,939888,0,0,0,0,0,1795576,1474824,418390,290750,0,0,0,0,2288,372,0,0,0,0,0,24500,701454,1349592,71196,0,1212,654,850,107582,1603768,432574,102,0,0,0,657514,556034,216000,146954,102916,77264,107280,282780,0,0,2214266,102,48,164,2,939888,31976,195028,221342,230360,-1,-1,-1,-1,-1,-1,-1,184480,32527.15,2214266,2214266,2212360,15296,3168,97916,1001260,2146742,1209600,61268,0,86,0,1830866.88,0,314577.6,0,0,0,0,0,40854,530870,1236302,323638,12184,2748,146,148,158,2214266,-1,2478,318,24398,195146,90246,1342204,483832,8030,90,0,1484,1262,1783426,15060,28,2154,0,0,1843682,1654,438,0,0,0,0,0,0,0,0,16960,23106,4008,0,0,74268,11836,241460,33102,0,0,0,0,2527160,719.66,706,324492,363852,239908,135714,312852,300946,262996,114346,91060,576,0,0
neg,6754,-1,602,486,0,0,0,0,0,0,334,37910,192652,160262,1340,0,166074,0,0,0,0,0,380038,351572,36820,22558,0,0,0,0,284,1068,0,1046,4690,4956,11724,18988,156168,143228,51698,0,370,206,248,224,1810,389244,396,0,0,0,184126,189582,15084,2832,596,192,82,4,0,0,416920,6,6,172,0,166074,4322,12310,24422,-1,-1,-1,-1,-1,-1,-1,-1,36100,6753.01,416920,416920,419880,1153.0,0,41276,416060,392498,1209600,9986,2,14,0,351483.84,0,40693.44,0,78,0,0,0,8174,125962,215346,40642,1908,456,10,0,6,416920,-1,580,86,336,27320,7186,301448,53802,1714,26,0,564,2024,352098,115036,0,0,0,10,352994,288,116,0,0,0,0,0,0,0,0,1788,854,734,47512,6864,3936,4264,2853340,285456,253084,270,0,0,5753030,216,222,43288,37376,31130,22558,60232,159452,26128,11996,338,0,0,0
neg,29886,-1,0,-1,0,0,0,0,0,0,908,384284,1198908,233020,1042,0,963380,0,76,0,0,0,1684884,1547218,310344,95284,0,0,0,0,0,0,0,0,0,0,0,0,530680,240168,1047314,0,3400,1464,1748,3126,142196,1665624,602,2,0,0,719722,348878,248812,197790,127508,82802,62608,30042,0,0,1995588,40,48,1194,62,963380,20162,179058,130188,229080,1310700,1310700,1310700,1310700,1310700,1310700,1310700,77180,29885.9,1995588,1995588,1968800,10137.0,43504,75546,780880,1818162,1209600,0,-1,-1,-1,1591756.8,0,222891.84,-1,-1,0,0,0,177616,1138094,453576,42458,5454,964,0,-1,0,1995588,-1,3110,338,94610,99194,111978,1432868,73932,2132,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1190,124,0,0,0,0,0,0,0,0,10386,18368,4860,0,0,52616,8504,2427440,358906,0,0,0,0,1474590,-1,-1,242780,252320,153862,80930,207188,322930,368670,140400,48916,166,0,0
neg,58126,-1,0,-1,0,0,0,0,0,0,108,302600,2816688,611052,4982,0,1687522,0,0,0,0,0,3306494,2884404,486400,378780,0,0,0,0,0,0,0,0,0,0,0,164772,1108614,1861878,600166,0,2286,1502,1456,260222,3197276,272612,76,0,0,0,1536736,643844,266200,231314,288814,569520,199002,0,0,0,3793248,0,264,884,0,1687522,52614,282786,202296,152060,148240,161620,-1,-1,-1,-1,-1,19440,58126.86,3793248,3793248,3816180,23465.0,123868,13522,159360,3735430,1209600,0,-1,-1,-1,3388822.08,0,343036.8,0,0,0,0,0,11606,554456,2333324,795184,30668,8736,1456,-1,0,3793248,-1,4584,642,139366,204814,172660,2427822,771720,13686,136,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1682,48,0,0,0,0,0,0,0,0,26006,43174,8204,0,0,134640,17198,4578000,804072,0,0,0,0,294870,1077.56,1214,364898,703816,583886,300874,624130,524432,298562,142428,182904,9500,0,0
neg,2392,0,10,6,0,0,0,0,0,0,3976,91658,28554,0,0,0,62920,0,0,0,0,0,116492,104122,138584,6068,0,0,0,0,14,26,0,0,0,0,0,0,0,15088,109100,0,1630,272,384,772,3300,116728,1102,0,0,0,26998,29906,38800,12260,6570,3796,2608,1608,564,1078,255162,6,0,66,0,62920,1046,126708,11736,-1,-1,-1,-1,-1,-1,-1,-1,137900,2391.51,255162,255162,256376,740,0,25004,254360,124314,1209600,1444,0,8,0,108286.08,0,14897.28,10,98,0,0,0,5816,29578,33076,48412,7290,16,0,2,6,255162,0,1356,56,2508,582,2924,20666,94284,1730,82,0,6,70,107808,69804,0,2,0,0,109308,170,304,0,0,0,0,0,0,0,0,796,674,98,0,0,1318,258,1040,104,0,0,0,0,1383180,194.04,136,16600,8400,3190,1936,6834,7712,7628,71472,416,0,0,0
neg,2034,0,24,-1,0,0,0,0,0,63638,50484,3774,2036,0,0,0,18314,0,0,0,37754,48718,74488,102758,20128,1200,0,0,0,0,122,72,0,0,0,0,0,0,32,44670,75230,0,2182,40,72,92,120,31478,52122,33826,0,0,41988,34374,32466,7604,1690,1438,206,124,36,6,132454,82,68,34,0,18314,838,5918,14040,-1,-1,-1,-1,-1,-1,-1,-1,19620,2034.54,132454,132454,132434,613.0,256,12984,131960,120028,1209600,0,-1,-1,-1,93935.04,0,24147.84,0,32,0,1494,30818,6388,13060,65502,2670,0,0,0,-1,0,132454,0,2084,40,1402,1956,9506,27172,76558,1194,20,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,144,30,0,0,0,0,0,0,0,0,1260,40,4,0,0,704,114,547840,56242,0,0,0,0,1034560,159.2,102,26448,8610,3828,1148,3962,13824,6584,55528,0,0,0,0
neg,22,0,2130706432,48,0,4,0,0,0,0,8818,1968,1066,0,0,0,1546,0,0,0,438,928,11926,8920,18376,1200,0,0,0,0,32,86,0,0,0,0,0,0,0,7040,4812,0,86,8,6,774,300,320,10358,0,0,0,9656,842,238,118,214,126,436,52,16,154,30778,0,2,10,0,1546,280,14628,3708,-1,-1,-1,-1,-1,-1,-1,-1,18000,22.39,30778,30778,34772,38,0,2964,30440,11930,1209600,720,2,4,0,4119.36,0,6694.08,2,20,0,0,7122,2482,1274,304,670,0,0,0,8,8,30778,0,1158,24,26,12,174,3082,5864,1434,78,0,84,164,4594,210,0,6,0,0,4602,98,114,0,0,0,0,0,0,0,0,390,0,0,0,0,198,66,8380,832,3150,8,0,0,0,0.9,62,8070,3338,182,30,46,64,88,34,0,0,0,0
neg,46310,-1,1640,1460,0,0,0,0,0,0,1582,53962,2294486,791664,66858,9362,1422096,0,0,0,0,0,2834822,2461450,457030,331776,0,0,10952,0,3498,510,0,0,0,0,0,132032,528254,2030064,527564,0,2820,856,1270,212414,2417924,582586,44,0,0,0,1010722,614370,284786,238128,200866,200878,320424,347740,0,0,3292232,370,38,714,80,1422096,36678,175924,280230,174600,160660,-1,-1,-1,-1,-1,-1,117520,46310.83,3292232,3292232,3291896,25940,4354,83958,867820,3217914,1209600,113154,2,40,0,2664635.52,0,550040.64,0,0,0,0,0,3388,556580,2044572,589086,20480,3448,360,4,8,3292232,-1,4800,388,39290,347982,146138,1689866,973962,15352,136,0,2056,1358,2660618,446974,0,108,0,18,2697906,2082,456,0,0,0,0,0,0,0,0,18796,49958,7934,0,0,19506,22574,94260,40876,941258,240,0,0,45310840,896.56,928,573576,587816,411298,200856,380720,438402,205702,142032,265176,12336,0,0
neg,13768,-1,464,-1,0,0,0,0,0,2224,245702,475662,139222,150,0,0,304726,0,0,0,8718,11908,854016,828700,69028,21192,0,0,0,0,426,136,0,3592,6850,7160,21852,81458,271304,194866,275878,0,1060,78,122,162,36384,824928,222,2,2,0,284904,374924,131976,39440,17214,8276,4600,1626,0,0,931894,8,16,782,0,304726,4962,38652,30164,-1,-1,-1,-1,-1,-1,-1,-1,67620,13767.23,931894,931894,930060,3118,135472,92444,929880,862960,1209600,0,-1,-1,-1,736859.52,0,125395.2,0,0,0,0,74214,398616,341718,43380,3670,1136,226,0,-1,1176,931894,-1,1176,196,2968,97266,29428,427984,295532,8334,76,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,608,60,0,0,0,0,0,0,0,0,2634,1428,390,0,0,13636,2760,4722980,532250,10180,1760,0,0,12767230,908.06,372,131586,84450,71478,46434,256766,226336,11392,6954,27312,252,0,0
neg,10596,-1,0,-1,0,0,0,0,0,0,58666,377992,313528,4108,0,0,261510,0,0,0,0,0,751538,726264,36336,15928,0,0,0,0,0,0,35824,14648,12278,13564,7966,87482,203408,275914,103210,0,380,72,100,440,376752,376540,10,0,0,0,230364,420380,73176,25298,4026,762,236,52,0,0,787974,4,10,114,0,261510,3426,7136,28978,-1,-1,-1,-1,-1,-1,-1,-1,35220,10595.89,787974,787974,784582,2674,35514,78160,786680,754294,1209600,0,-1,-1,-1,692998.08,1655.04,59055.36,0,0,0,0,6606,176568,452770,112578,4534,986,252,0,-1,6,787974,-1,754,106,8646,108318,15188,385766,227488,7894,132,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,558,42,0,0,0,1654,0,0,0,0,1764,0,0,0,0,0,0,0,0,0,1128,0,0,9596060,232.82,260,64020,65944,439900,143632,28994,8926,1668,772,438,0,0,0
neg,28592,-1,3338,2698,0,0,0,0,0,0,65400,1549014,2024092,571752,2364,0,1865936,0,0,0,0,0,3315200,2447224,986430,817674,0,0,41992,0,15948,484,0,0,0,0,0,0,547684,3664934,0,0,2026,260,470,537732,3284370,387756,4,0,0,0,1900746,829800,362856,240508,178176,155746,194890,308816,40836,242,4302128,0,1572,162,0,1865936,75090,375132,610280,259320,297240,302160,-1,-1,-1,-1,-1,122300,28591.77,4302128,4302128,4317862,25103.0,20446,63558,667620,4212638,1209600,155632,18,136,0,3247145.28,3.84,962105.28,0,0,0,0,0,23924,673818,2361682,1102716,46304,4138,36,716,838,4302128,-1,3494,614,7384,464524,454578,2529038,744234,8456,294,0,4744,748,2787250,14400,0,5290,0,42,3319452,6112,182,0,0,0,16,0,0,0,0,44048,10074,2682,0,0,130236,17926,2696480,314370,0,0,0,0,0,1327.72,1344,991546,2239484,567766,183490,207002,23272,58,0,0,0,0,0
neg,974,0,12,12,0,0,0,0,0,0,35700,86150,89754,4246,0,0,85102,0,0,0,814,1632,231166,200576,75544,13768,0,0,0,0,26,2,0,0,0,0,0,0,0,3204,212646,0,2600,856,650,1220,2480,171400,34760,1884,0,0,125058,58296,12804,6766,4446,2752,2212,1404,614,1498,307738,8,8,56,2,85102,2234,38386,36464,-1,-1,-1,-1,-1,-1,-1,-1,73780,974.98,307738,307738,296988,580,0,26532,305960,216174,1209600,4310,0,32,0,60819.84,90231.36,35718.72,22,206,0,0,4810,31794,127076,42064,9648,422,36,0,8,12,307738,0,1912,158,17610,52898,33926,68510,38556,2268,12,0,8,2,81384,4270,0,22,0,0,86734,360,310,2400,82458,20,116772,0,0,0,0,1992,334,48,0,0,2350,432,6800,680,0,0,0,0,0,462.6,400,128634,46016,6804,2924,5568,3698,5948,16052,206,0,0,0
